OTU,ALancangBesar,BPari,CTidung,DKarangBeras,EPramuka,FKotok,GSepa
2478,ASV7139,0,1,1,1,1,0,1
2479,ASV7152,0,1,0,1,1,1,1
2480,ASV7173,1,1,1,1,1,0,0
2481,ASV7175,0,0,1,1,1,1,1
2482,ASV7185,1,0,0,1,1,1,1
2483,ASV7188,0,0,1,1,1,1,1
2484,ASV7189,0,0,1,1,1,1,1
2485,ASV7208,1,0,1,1,1,1,0
2486,ASV7262,0,0,1,1,1,1,1
2487,ASV7285,0,1,1,0,1,1,1
2488,ASV7289,0,0,1,1,1,1,1
2489,ASV7299,0,1,1,1,0,1,1
2490,ASV7309,1,0,1,1,1,1,0
2491,ASV7367,1,1,0,1,0,1,1
2492,ASV7435,1,1,0,1,1,0,1
2493,ASV7442,1,1,1,1,0,0,1
2494,ASV7470,1,0,1,1,1,1,0
2495,ASV7529,0,1,0,1,1,1,1
2496,ASV7543,0,1,1,0,1,1,1
2497,ASV7545,0,0,1,1,1,1,1
2498,ASV7596,0,0,1,1,1,1,1
2499,ASV7613,1,1,0,1,1,0,1
2500,ASV7630,1,1,1,0,0,1,1
2501,ASV7635,0,1,1,1,1,0,1
2502,ASV7651,0,0,1,1,1,1,1
2503,ASV7652,0,1,0,1,1,1,1
2504,ASV7657,0,1,1,1,0,1,1
2505,ASV7666,0,0,1,1,1,1,1
2506,ASV7682,0,0,1,1,1,1,1
2507,ASV7686,0,1,0,1,1,1,1
2508,ASV7694,0,1,1,0,1,1,1
2509,ASV7699,0,0,1,1,1,1,1
2510,ASV7707,0,1,1,1,1,0,1
2511,ASV7737,0,1,1,0,1,1,1
2512,ASV7747,0,1,0,1,1,1,1
2513,ASV7758,0,1,1,1,1,0,1
2514,ASV7776,0,0,1,1,1,1,1
2515,ASV7786,1,1,0,1,1,0,1
2516,ASV7796,1,0,1,1,1,0,1
2517,ASV7819,0,1,1,1,0,1,1
2518,ASV7852,1,0,1,1,1,0,1
2519,ASV7860,0,0,1,1,1,1,1
2520,ASV7865,0,1,1,0,1,1,1
2521,ASV7896,0,1,1,1,1,0,1
2522,ASV7908,0,0,1,1,1,1,1
2523,ASV7911,0,1,0,1,1,1,1
2524,ASV7927,1,1,0,1,1,1,0
2525,ASV7944,0,0,1,1,1,1,1
2526,ASV7948,1,1,0,0,1,1,1
2527,ASV7957,0,1,1,0,1,1,1
2528,ASV7963,0,1,1,1,1,1,0
2529,ASV7978,0,0,1,1,1,1,1
2530,ASV8012,0,0,1,1,1,1,1
2531,ASV8057,0,1,1,1,1,0,1
2532,ASV8091,0,0,1,1,1,1,1
2533,ASV8123,1,1,1,1,0,0,1
2534,ASV8134,0,1,1,1,1,0,1
2535,ASV8139,1,0,1,1,1,0,1
2536,ASV8192,0,1,1,1,0,1,1
2537,ASV8200,0,1,1,1,1,0,1
2538,ASV8224,0,0,1,1,1,1,1
2539,ASV8227,0,1,1,1,0,1,1
2540,ASV8237,0,0,1,1,1,1,1
2541,ASV8244,0,0,1,1,1,1,1
2542,ASV8279,1,0,1,0,1,1,1
2543,ASV8305,0,1,1,1,1,1,0
2544,ASV8326,1,0,1,1,1,0,1
2545,ASV8354,1,1,1,0,1,0,1
2546,ASV8357,0,1,0,1,1,1,1
2547,ASV8379,0,1,1,1,0,1,1
2548,ASV8385,0,1,1,1,1,0,1
2549,ASV8390,1,0,0,1,1,1,1
2550,ASV8466,0,1,1,0,1,1,1
2551,ASV8496,0,0,1,1,1,1,1
2552,ASV8506,1,1,0,1,0,1,1
2553,ASV8508,0,1,1,1,1,0,1
2554,ASV8519,1,0,1,0,1,1,1
2555,ASV8666,0,1,1,1,0,1,1
2556,ASV8672,0,1,1,1,0,1,1
2557,ASV8673,0,0,1,1,1,1,1
2558,ASV8687,0,1,1,1,0,1,1
2559,ASV8717,1,1,1,1,0,0,1
2560,ASV8722,1,1,0,1,1,0,1
2561,ASV8738,0,1,1,1,1,0,1
2562,ASV8751,0,1,1,0,1,1,1
2563,ASV8755,0,1,0,1,1,1,1
2564,ASV8897,0,0,1,1,1,1,1
2565,ASV8937,1,1,0,0,1,1,1
2566,ASV8955,0,0,1,1,1,1,1
2567,ASV8965,0,1,1,0,1,1,1
2568,ASV8967,0,1,1,0,1,1,1
2569,ASV8973,0,1,0,1,1,1,1
2570,ASV8975,0,0,1,1,1,1,1
2571,ASV9006,1,0,1,1,1,0,1
2572,ASV9031,0,0,1,1,1,1,1
2573,ASV9035,0,0,1,1,1,1,1
2574,ASV9040,1,1,1,0,0,1,1
2575,ASV9078,0,1,1,1,1,0,1
2576,ASV9105,0,0,1,1,1,1,1
2577,ASV9144,0,1,0,1,1,1,1
2578,ASV9183,1,1,0,0,1,1,1
2579,ASV9248,0,1,1,1,1,1,0
2580,ASV9264,0,1,1,0,1,1,1
2581,ASV9274,0,0,1,1,1,1,1
2582,ASV9293,1,0,1,1,0,1,1
2583,ASV9311,1,1,1,0,1,1,0
2584,ASV9313,0,1,1,1,0,1,1
2585,ASV9314,1,0,1,1,1,0,1
2586,ASV9424,0,1,1,0,1,1,1
2587,ASV9444,0,0,1,1,1,1,1
2588,ASV9448,1,1,0,0,1,1,1
2589,ASV9449,1,0,1,1,1,0,1
2590,ASV9485,0,0,1,1,1,1,1
2591,ASV9538,1,0,0,1,1,1,1
2592,ASV9589,1,0,0,1,1,1,1
2593,ASV9650,0,1,1,1,0,1,1
2594,ASV9676,1,0,1,1,1,0,1
2595,ASV9688,1,1,1,0,1,0,1
2596,ASV9703,1,1,0,1,1,0,1
2597,ASV9731,0,1,0,1,1,1,1
2598,ASV9748,0,0,1,1,1,1,1
2599,ASV9768,1,0,1,1,0,1,1
2600,ASV9802,0,1,1,1,1,0,1
2601,ASV9822,0,1,1,1,1,0,1
2602,ASV9872,0,1,1,0,1,1,1
2603,ASV9886,0,0,1,1,1,1,1
2604,ASV9908,1,1,1,0,0,1,1
2605,ASV9924,1,0,1,1,1,1,0
2606,ASV9930,0,1,1,1,1,0,1
2607,ASV9931,1,0,1,1,1,0,1
2608,ASV10006,0,1,1,0,1,1,1
2609,ASV10028,0,1,1,1,1,0,1
2610,ASV10042,0,0,1,1,1,1,1
2611,ASV10050,0,1,1,1,1,0,1
2612,ASV10085,0,0,1,1,1,1,1
2613,ASV10139,0,0,1,1,1,1,1
2614,ASV10216,1,0,1,1,1,0,1
2615,ASV10232,1,0,1,1,1,0,1
2616,ASV10292,0,1,0,1,1,1,1
2617,ASV10352,0,1,1,1,1,0,1
2618,ASV10369,0,1,1,1,0,1,1
2619,ASV10376,0,1,1,1,1,0,1
2620,ASV10434,0,1,1,1,1,0,1
2621,ASV10463,0,0,1,1,1,1,1
2622,ASV10475,1,1,1,0,1,1,0
2623,ASV10535,0,0,1,1,1,1,1
2624,ASV10549,0,1,1,1,1,0,1
2625,ASV10588,0,1,1,1,1,0,1
2626,ASV10601,1,1,1,1,0,1,0
2627,ASV10606,0,1,1,1,1,1,0
2628,ASV10608,0,1,1,1,1,1,0
2629,ASV10612,0,0,1,1,1,1,1
2630,ASV10679,1,1,1,1,0,1,0
2631,ASV10680,0,1,1,1,1,1,0
2632,ASV10763,0,0,1,1,1,1,1
2633,ASV10798,0,1,1,0,1,1,1
2634,ASV10846,1,1,0,1,1,1,0
2635,ASV10851,0,1,1,0,1,1,1
2636,ASV10999,1,1,1,1,1,0,0
2637,ASV11020,0,0,1,1,1,1,1
2638,ASV11030,0,1,1,1,0,1,1
2639,ASV11041,0,1,1,1,1,1,0
2640,ASV11095,0,1,0,1,1,1,1
2641,ASV11152,0,0,1,1,1,1,1
2642,ASV11180,0,1,1,1,1,1,0
2643,ASV11189,0,1,1,0,1,1,1
2644,ASV11249,1,0,1,1,1,0,1
2645,ASV11262,1,0,0,1,1,1,1
2646,ASV11268,0,0,1,1,1,1,1
2647,ASV11277,1,0,1,0,1,1,1
2648,ASV11300,1,0,1,1,0,1,1
2649,ASV11301,0,1,1,1,1,0,1
2650,ASV11307,0,0,1,1,1,1,1
2651,ASV11384,1,1,1,1,0,0,1
2652,ASV11401,0,1,1,1,1,0,1
2653,ASV11427,0,0,1,1,1,1,1
2654,ASV11463,0,0,1,1,1,1,1
2655,ASV11490,0,1,1,1,1,0,1
2656,ASV11504,1,1,0,0,1,1,1
2657,ASV11548,1,0,1,1,1,0,1
2658,ASV11626,0,1,1,1,1,0,1
2659,ASV11666,0,1,1,1,1,0,1
2660,ASV11695,1,1,0,1,1,0,1
2661,ASV11739,0,0,1,1,1,1,1
2662,ASV11798,1,0,1,1,1,0,1
2663,ASV11819,0,0,1,1,1,1,1
2664,ASV11840,0,0,1,1,1,1,1
2665,ASV11934,0,1,1,1,0,1,1
2666,ASV11936,0,1,1,1,0,1,1
2667,ASV11966,0,1,1,1,0,1,1
2668,ASV11974,0,1,1,1,1,1,0
2669,ASV12216,0,1,0,1,1,1,1
2670,ASV12218,0,0,1,1,1,1,1
2671,ASV12257,1,1,1,0,1,1,0
2672,ASV12352,0,1,1,1,1,0,1
2673,ASV12375,1,0,1,0,1,1,1
2674,ASV12391,1,0,1,1,1,0,1
2675,ASV12395,1,0,1,1,0,1,1
2676,ASV12511,0,0,1,1,1,1,1
2677,ASV12533,0,0,1,1,1,1,1
2678,ASV12581,0,1,1,0,1,1,1
2679,ASV12589,0,0,1,1,1,1,1
2680,ASV12637,1,1,0,1,1,0,1
2681,ASV12643,0,1,1,1,0,1,1
2682,ASV12723,0,1,1,1,0,1,1
2683,ASV12771,1,0,1,1,0,1,1
2684,ASV12784,0,1,1,1,0,1,1
2685,ASV12802,1,1,1,1,0,0,1
2686,ASV12827,0,0,1,1,1,1,1
2687,ASV12830,1,1,0,0,1,1,1
2688,ASV12834,0,0,1,1,1,1,1
2689,ASV12850,1,1,0,0,1,1,1
2690,ASV12861,0,1,1,1,1,0,1
2691,ASV12896,1,1,1,1,1,0,0
2692,ASV12946,0,0,1,1,1,1,1
2693,ASV12960,1,1,1,1,0,1,0
2694,ASV12971,0,1,1,1,1,1,0
2695,ASV12990,1,0,1,1,1,1,0
2696,ASV13036,1,1,1,1,1,0,0
2697,ASV13094,1,0,0,1,1,1,1
2698,ASV13145,1,0,1,0,1,1,1
2699,ASV13162,0,1,1,0,1,1,1
2700,ASV13206,0,1,1,1,1,0,1
2701,ASV13227,1,1,0,1,1,0,1
2702,ASV13232,0,0,1,1,1,1,1
2703,ASV13244,0,1,1,1,0,1,1
2704,ASV13301,1,0,1,1,0,1,1
2705,ASV13442,1,1,1,1,0,0,1
2706,ASV13518,1,1,0,1,1,1,0
2707,ASV13591,0,1,1,0,1,1,1
2708,ASV13615,1,0,1,0,1,1,1
2709,ASV13622,1,1,0,1,1,0,1
2710,ASV13634,0,0,1,1,1,1,1
2711,ASV13712,1,1,0,0,1,1,1
2712,ASV13730,0,1,1,1,1,1,0
2713,ASV13768,0,1,1,0,1,1,1
2714,ASV13795,0,1,1,1,1,0,1
2715,ASV13821,0,0,1,1,1,1,1
2716,ASV13842,1,1,1,0,1,1,0
2717,ASV13843,0,0,1,1,1,1,1
2718,ASV13852,1,1,1,0,1,0,1
2719,ASV13860,0,1,1,0,1,1,1
2720,ASV13866,0,1,1,1,0,1,1
2721,ASV13879,0,1,1,0,1,1,1
2722,ASV13926,0,1,1,1,0,1,1
2723,ASV13951,0,1,1,1,1,0,1
2724,ASV13972,0,1,1,1,1,0,1
2725,ASV14033,1,1,1,1,1,0,0
2726,ASV14053,0,1,0,1,1,1,1
2727,ASV14078,1,1,0,1,1,0,1
2728,ASV14138,1,0,1,1,1,0,1
2729,ASV14171,0,1,1,0,1,1,1
2730,ASV14195,0,1,0,1,1,1,1
2731,ASV14204,0,1,1,1,0,1,1
2732,ASV14224,1,0,1,1,0,1,1
2733,ASV14227,0,0,1,1,1,1,1
2734,ASV14232,0,0,1,1,1,1,1
2735,ASV14249,1,1,1,0,1,0,1
2736,ASV14289,0,0,1,1,1,1,1
2737,ASV14296,1,1,1,1,1,0,0
2738,ASV14332,0,1,1,1,0,1,1
2739,ASV14358,1,1,1,1,0,0,1
2740,ASV14448,0,1,1,0,1,1,1
2741,ASV14539,1,1,0,1,0,1,1
2742,ASV14603,0,1,1,1,1,1,0
2743,ASV14611,1,0,0,1,1,1,1
2744,ASV14648,0,1,1,1,0,1,1
2745,ASV14671,0,0,1,1,1,1,1
2746,ASV14708,0,1,1,1,1,0,1
2747,ASV14749,0,0,1,1,1,1,1
2748,ASV14778,1,0,1,1,0,1,1
2749,ASV14810,1,1,1,1,0,0,1
2750,ASV14846,0,1,1,0,1,1,1
2751,ASV14889,1,1,0,0,1,1,1
2752,ASV14917,0,0,1,1,1,1,1
2753,ASV14946,1,1,1,1,0,1,0
2754,ASV15057,0,0,1,1,1,1,1
2755,ASV15073,0,0,1,1,1,1,1
2756,ASV15214,0,1,1,1,0,1,1
2757,ASV15248,0,1,0,1,1,1,1
2758,ASV15331,0,0,1,1,1,1,1
2759,ASV15367,1,1,1,1,1,0,0
2760,ASV15384,1,1,1,0,1,1,0
2761,ASV15460,0,1,1,0,1,1,1
2762,ASV15482,0,1,1,1,1,0,1
2763,ASV15486,0,1,1,1,0,1,1
2764,ASV15524,0,1,1,1,0,1,1
2765,ASV15538,0,1,1,1,1,0,1
2766,ASV15546,0,1,1,1,0,1,1
2767,ASV15588,0,1,1,0,1,1,1
2768,ASV15658,0,0,1,1,1,1,1
2769,ASV15664,0,0,1,1,1,1,1
2770,ASV15669,1,0,0,1,1,1,1
2771,ASV15710,0,0,1,1,1,1,1
2772,ASV15729,0,1,1,1,0,1,1
2773,ASV15736,1,1,0,1,1,1,0
2774,ASV15772,0,1,1,0,1,1,1
2775,ASV15778,1,1,0,1,1,0,1
2776,ASV15798,0,1,0,1,1,1,1
2777,ASV15808,1,0,1,1,0,1,1
2778,ASV15821,0,0,1,1,1,1,1
2779,ASV15886,0,1,1,1,1,0,1
2780,ASV15907,0,0,1,1,1,1,1
2781,ASV15920,1,1,1,0,1,0,1
2782,ASV15927,0,1,1,1,1,1,0
2783,ASV15954,0,1,1,1,1,0,1
2784,ASV16110,0,1,1,0,1,1,1
2785,ASV16132,0,1,1,1,1,0,1
2786,ASV16151,0,1,1,0,1,1,1
2787,ASV16212,0,1,0,1,1,1,1
2788,ASV16249,0,1,1,1,1,0,1
2789,ASV16284,0,1,1,0,1,1,1
2790,ASV16312,0,0,1,1,1,1,1
2791,ASV16323,0,1,1,1,0,1,1
2792,ASV16459,0,0,1,1,1,1,1
2793,ASV16483,0,1,1,1,1,0,1
2794,ASV16591,0,0,1,1,1,1,1
2795,ASV16615,1,1,0,1,1,0,1
2796,ASV16632,1,0,0,1,1,1,1
2797,ASV16742,0,1,1,1,0,1,1
2798,ASV16755,1,1,0,1,1,0,1
2799,ASV16788,0,1,1,1,0,1,1
2800,ASV16797,0,1,1,0,1,1,1
2801,ASV16807,0,1,0,1,1,1,1
2802,ASV16859,1,0,1,1,1,0,1
2803,ASV16880,0,1,1,1,1,0,1
2804,ASV17029,0,1,1,1,1,0,1
2805,ASV17074,0,1,1,1,1,0,1
2806,ASV17076,0,1,1,1,1,1,0
2807,ASV17198,0,0,1,1,1,1,1
2808,ASV17229,0,0,1,1,1,1,1
2809,ASV17242,0,1,1,0,1,1,1
2810,ASV17284,1,1,1,1,0,1,0
2811,ASV17414,1,1,1,0,0,1,1
2812,ASV17467,0,1,1,1,1,0,1
2813,ASV17473,1,0,1,1,1,0,1
2814,ASV17588,1,1,1,0,1,0,1
2815,ASV17624,1,1,1,0,1,1,0
2816,ASV17664,0,0,1,1,1,1,1
2817,ASV17685,1,1,0,1,1,0,1
2818,ASV17693,0,0,1,1,1,1,1
2819,ASV17772,0,0,1,1,1,1,1
2820,ASV17928,0,0,1,1,1,1,1
2821,ASV17979,0,1,0,1,1,1,1
2822,ASV18078,0,1,1,1,1,1,0
2823,ASV18085,0,0,1,1,1,1,1
2824,ASV18106,1,1,0,0,1,1,1
2825,ASV18135,1,0,1,1,1,1,0
2826,ASV18158,0,0,1,1,1,1,1
2827,ASV18209,0,0,1,1,1,1,1
2828,ASV18234,0,1,0,1,1,1,1
2829,ASV18262,0,1,1,1,1,0,1
2830,ASV18320,1,1,1,1,1,0,0
2831,ASV18390,0,1,1,0,1,1,1
2832,ASV18478,0,0,1,1,1,1,1
2833,ASV18499,0,1,0,1,1,1,1
2834,ASV18534,0,1,1,0,1,1,1
2835,ASV18555,0,1,0,1,1,1,1
2836,ASV18587,1,1,1,0,0,1,1
2837,ASV18642,0,0,1,1,1,1,1
2838,ASV18791,0,1,1,1,1,1,0
2839,ASV18793,0,0,1,1,1,1,1
2840,ASV18822,0,1,1,0,1,1,1
2841,ASV18841,1,1,0,1,1,0,1
2842,ASV18967,0,1,0,1,1,1,1
2843,ASV18990,1,0,1,0,1,1,1
2844,ASV19011,0,1,1,1,1,1,0
2845,ASV19037,0,1,1,1,1,1,0
2846,ASV19170,0,0,1,1,1,1,1
2847,ASV19232,0,1,0,1,1,1,1
2848,ASV19265,1,0,1,1,0,1,1
2849,ASV19291,1,1,0,0,1,1,1
2850,ASV19338,0,1,1,1,1,0,1
2851,ASV19420,0,1,1,1,1,0,1
2852,ASV19431,1,1,1,1,1,0,0
2853,ASV19488,0,1,0,1,1,1,1
2854,ASV19706,0,0,1,1,1,1,1
2855,ASV19710,1,1,1,1,1,0,0
2856,ASV19893,0,0,1,1,1,1,1
2857,ASV19957,1,0,1,1,0,1,1
2858,ASV19982,0,1,1,1,1,1,0
2859,ASV20009,0,1,1,0,1,1,1
2860,ASV20063,0,1,1,0,1,1,1
2861,ASV20156,0,1,1,1,1,0,1
2862,ASV20177,0,1,1,1,1,0,1
2863,ASV20244,0,0,1,1,1,1,1
2864,ASV20290,1,0,1,1,1,0,1
2865,ASV20302,0,0,1,1,1,1,1
2866,ASV20338,0,1,0,1,1,1,1
2867,ASV20359,0,0,1,1,1,1,1
2868,ASV20456,0,1,1,1,1,1,0
2869,ASV20782,1,1,1,0,0,1,1
2870,ASV20793,1,0,1,0,1,1,1
2871,ASV20827,1,1,1,1,0,0,1
2872,ASV20876,0,1,1,1,1,1,0
2873,ASV20929,1,0,1,1,0,1,1
2874,ASV20955,1,0,1,1,1,1,0
2875,ASV21062,1,0,1,1,1,0,1
2876,ASV21152,0,0,1,1,1,1,1
2877,ASV21190,0,0,1,1,1,1,1
2878,ASV21377,0,0,1,1,1,1,1
2879,ASV21541,0,0,1,1,1,1,1
2880,ASV21546,0,1,1,0,1,1,1
2881,ASV21576,0,0,1,1,1,1,1
2882,ASV21649,1,0,0,1,1,1,1
2883,ASV21706,0,0,1,1,1,1,1
2884,ASV21919,0,1,1,1,0,1,1
2885,ASV21928,0,1,0,1,1,1,1
2886,ASV21949,1,1,1,0,1,1,0
2887,ASV21993,1,1,0,1,1,0,1
2888,ASV22129,0,1,1,1,1,0,1
2889,ASV22275,0,0,1,1,1,1,1
2890,ASV22331,1,1,0,1,0,1,1
2891,ASV22386,1,1,1,1,0,1,0
2892,ASV22429,0,0,1,1,1,1,1
2893,ASV22659,1,0,1,1,1,1,0
2894,ASV22860,0,1,0,1,1,1,1
2895,ASV22865,0,1,1,0,1,1,1
2896,ASV22967,0,0,1,1,1,1,1
2897,ASV23037,1,1,0,1,1,0,1
2898,ASV23072,0,0,1,1,1,1,1
2899,ASV23323,1,0,1,1,1,0,1
2900,ASV23357,0,0,1,1,1,1,1
2901,ASV23530,1,0,1,0,1,1,1
2902,ASV23547,0,1,1,0,1,1,1
2903,ASV23689,0,1,1,1,1,0,1
2904,ASV23704,0,0,1,1,1,1,1
2905,ASV23705,0,0,1,1,1,1,1
2906,ASV23716,0,1,1,1,1,1,0
2907,ASV24058,0,1,1,1,0,1,1
2908,ASV24136,1,1,1,1,0,1,0
2909,ASV24213,0,1,1,1,1,1,0
2910,ASV24327,0,1,1,1,1,0,1
2911,ASV24405,1,1,1,1,0,0,1
2912,ASV24449,0,0,1,1,1,1,1
2913,ASV24529,0,0,1,1,1,1,1
2914,ASV24575,1,1,1,0,1,0,1
2915,ASV24623,0,0,1,1,1,1,1
2916,ASV24702,0,1,1,1,1,1,0
2917,ASV24886,0,1,1,0,1,1,1
2918,ASV25229,1,1,0,1,1,0,1
2919,ASV25339,0,1,1,1,1,1,0
2920,ASV25346,0,1,1,1,0,1,1
2921,ASV25420,0,1,0,1,1,1,1
2922,ASV25509,0,0,1,1,1,1,1
2923,ASV25723,1,1,0,1,1,0,1
2924,ASV25789,1,1,1,1,1,0,0
2925,ASV26178,0,1,1,1,1,0,1
2926,ASV26574,1,0,1,1,0,1,1
2927,ASV26895,0,1,1,1,1,1,0
2928,ASV27013,0,1,1,0,1,1,1
2929,ASV22,0,0,1,1,1,0,1
2930,ASV25,0,0,1,0,1,1,1
2931,ASV33,0,0,1,1,1,0,1
2932,ASV45,0,1,1,0,1,1,0
2933,ASV100,0,1,0,1,1,0,1
2934,ASV103,0,1,1,0,0,1,1
2935,ASV126,0,1,0,1,0,1,1
2936,ASV146,0,1,0,0,1,1,1
2937,ASV171,0,1,1,1,0,0,1
2938,ASV195,0,1,0,1,0,1,1
2939,ASV239,1,1,1,0,0,0,1
2940,ASV243,0,0,1,1,1,0,1
2941,ASV249,1,1,1,1,0,0,0
2942,ASV251,0,1,0,1,0,1,1
2943,ASV264,0,0,1,1,1,0,1
2944,ASV288,1,1,0,1,0,0,1
2945,ASV346,0,0,1,1,1,0,1
2946,ASV363,0,1,0,1,1,0,1
2947,ASV367,1,0,1,1,0,0,1
2948,ASV387,1,1,1,0,0,0,1
2949,ASV413,0,0,1,1,1,1,0
2950,ASV437,0,0,0,1,1,1,1
2951,ASV458,0,1,0,1,0,1,1
2952,ASV494,0,0,0,1,1,1,1
2953,ASV525,0,1,0,0,1,1,1
2954,ASV568,1,1,1,0,1,0,0
2955,ASV599,0,1,1,1,0,0,1
2956,ASV605,0,1,1,0,1,1,0
2957,ASV630,0,1,1,0,1,1,0
2958,ASV650,0,1,1,0,1,0,1
2959,ASV666,1,1,0,0,1,0,1
2960,ASV703,0,0,1,0,1,1,1
2961,ASV708,0,1,1,1,1,0,0
2962,ASV729,1,0,1,0,1,1,0
2963,ASV754,1,0,0,0,1,1,1
2964,ASV768,0,1,1,1,1,0,0
2965,ASV794,0,0,0,1,1,1,1
2966,ASV810,0,1,1,1,1,0,0
2967,ASV823,1,0,0,0,1,1,1
2968,ASV851,1,1,0,0,1,0,1
2969,ASV854,0,1,1,0,1,0,1
2970,ASV895,0,0,1,1,1,1,0
2971,ASV905,0,1,1,0,1,1,0
2972,ASV936,1,1,0,1,0,0,1
2973,ASV959,1,1,0,0,1,0,1
2974,ASV992,1,1,1,0,1,0,0
2975,ASV1000,0,0,1,1,1,0,1
2976,ASV1014,0,0,0,1,1,1,1
2977,ASV1031,0,1,1,1,1,0,0
2978,ASV1034,0,0,1,1,0,1,1
2979,ASV1035,0,0,1,1,1,0,1
2980,ASV1038,0,0,1,1,1,1,0
2981,ASV1040,0,1,0,0,1,1,1
2982,ASV1048,0,1,0,0,1,1,1
2983,ASV1052,0,1,1,1,0,0,1
2984,ASV1060,0,0,0,1,1,1,1
2985,ASV1071,0,0,1,1,1,0,1
2986,ASV1075,0,1,1,0,1,1,0
2987,ASV1076,0,0,1,1,1,0,1
2988,ASV1105,0,1,1,0,0,1,1
2989,ASV1107,0,0,1,1,1,1,0
2990,ASV1111,1,1,1,0,0,1,0
2991,ASV1129,0,0,1,1,1,1,0
2992,ASV1154,0,1,0,1,1,0,1
2993,ASV1207,0,1,1,1,0,0,1
2994,ASV1223,0,0,0,1,1,1,1
2995,ASV1226,0,0,1,1,1,0,1
2996,ASV1241,1,0,0,1,1,0,1
2997,ASV1258,0,0,1,1,0,1,1
2998,ASV1277,0,0,1,1,1,0,1
2999,ASV1287,1,1,1,0,1,0,0
3000,ASV1346,0,0,1,1,1,0,1
3001,ASV1351,0,0,1,1,0,1,1
3002,ASV1389,0,1,1,0,1,1,0
3003,ASV1409,0,0,1,1,1,1,0
3004,ASV1429,1,1,0,1,0,0,1
3005,ASV1438,0,0,1,1,1,0,1
3006,ASV1454,1,1,1,0,0,1,0
3007,ASV1487,0,0,1,0,1,1,1
3008,ASV1500,0,0,1,1,1,1,0
3009,ASV1502,1,0,0,1,0,1,1
3010,ASV1510,0,1,0,1,0,1,1
3011,ASV1567,0,1,1,0,1,1,0
3012,ASV1593,0,0,1,1,1,1,0
3013,ASV1601,0,0,1,1,1,0,1
3014,ASV1637,0,1,0,1,1,0,1
3015,ASV1654,0,0,1,1,0,1,1
3016,ASV1667,0,1,1,0,1,0,1
3017,ASV1689,0,1,0,1,1,0,1
3018,ASV1702,1,1,0,1,1,0,0
3019,ASV1703,0,1,0,1,1,0,1
3020,ASV1709,0,0,1,1,1,0,1
3021,ASV1735,0,0,0,1,1,1,1
3022,ASV1875,0,0,0,1,1,1,1
3023,ASV1882,1,0,0,1,0,1,1
3024,ASV1899,0,0,1,0,1,1,1
3025,ASV1903,0,0,1,1,1,0,1
3026,ASV1905,1,1,1,0,0,1,0
3027,ASV1940,0,0,1,1,1,0,1
3028,ASV1941,0,0,1,1,1,0,1
3029,ASV1947,0,0,1,1,0,1,1
3030,ASV1948,0,0,1,0,1,1,1
3031,ASV1955,0,1,0,0,1,1,1
3032,ASV1992,0,0,1,1,1,1,0
3033,ASV2038,0,0,1,1,1,1,0
3034,ASV2045,0,1,1,1,0,1,0
3035,ASV2065,1,1,1,1,0,0,0
3036,ASV2070,0,0,1,1,0,1,1
3037,ASV2109,0,0,1,1,1,0,1
3038,ASV2113,1,1,1,1,0,0,0
3039,ASV2165,0,1,0,0,1,1,1
3040,ASV2171,0,0,0,1,1,1,1
3041,ASV2179,0,0,1,1,1,0,1
3042,ASV2189,1,0,0,1,1,0,1
3043,ASV2203,1,1,1,1,0,0,0
3044,ASV2208,0,0,1,1,1,0,1
3045,ASV2234,1,0,1,1,1,0,0
3046,ASV2236,1,0,1,1,0,1,0
3047,ASV2240,0,0,0,1,1,1,1
3048,ASV2271,0,0,1,1,1,0,1
3049,ASV2282,1,0,1,0,0,1,1
3050,ASV2320,0,0,1,1,1,0,1
3051,ASV2325,0,0,1,1,0,1,1
3052,ASV2376,0,0,1,1,1,0,1
3053,ASV2399,1,1,0,0,1,1,0
3054,ASV2414,0,1,0,1,1,1,0
3055,ASV2420,0,0,1,0,1,1,1
3056,ASV2423,0,0,1,1,1,0,1
3057,ASV2461,0,1,1,0,1,0,1
3058,ASV2472,1,1,0,1,0,0,1
3059,ASV2473,0,1,1,0,0,1,1
3060,ASV2498,0,1,1,0,1,0,1
3061,ASV2550,0,0,1,0,1,1,1
3062,ASV2555,0,1,0,1,0,1,1
3063,ASV2616,0,0,1,1,0,1,1
3064,ASV2700,1,0,1,1,0,1,0
3065,ASV2714,0,1,0,1,0,1,1
3066,ASV2746,1,1,0,1,0,0,1
3067,ASV2749,0,0,1,1,1,1,0
3068,ASV2770,1,0,1,0,1,0,1
3069,ASV2783,0,1,0,1,1,0,1
3070,ASV2791,0,1,0,1,1,0,1
3071,ASV2792,0,0,1,0,1,1,1
3072,ASV2846,0,0,1,1,0,1,1
3073,ASV2856,1,1,0,1,0,0,1
3074,ASV2889,0,1,1,0,1,0,1
3075,ASV2894,0,1,0,1,1,0,1
3076,ASV2918,0,0,1,1,1,0,1
3077,ASV2920,1,0,0,1,0,1,1
3078,ASV2938,1,1,0,1,0,0,1
3079,ASV2999,0,1,1,1,0,0,1
3080,ASV3019,0,1,1,1,0,1,0
3081,ASV3029,0,0,0,1,1,1,1
3082,ASV3035,1,1,0,1,1,0,0
3083,ASV3066,0,1,0,0,1,1,1
3084,ASV3074,0,1,1,0,1,0,1
3085,ASV3076,0,0,1,1,1,1,0
